Price,Close,High,Low,Open,Volume
2008-12-05,117585.5859375,119697.9018525449,115825.32267496258,116177.37532747006,29773
2008-12-08,128851.2890625,128851.2890625,117233.54988473361,118993.8133965164,98532
2008-12-09,124978.703125,129203.33534330985,123218.43970070423,128851.2826584507,66694
2008-12-10,130259.53125,132371.84797297296,122514.36993243243,125682.8450168919,117936
2008-12-11,135188.25,135188.25,128147.1953125,130259.51171875,157269
2008-12-12,128499.21875,133780.00856164383,125330.7448630137,132019.7452910959,76498
2008-12-15,136596.46875,140469.0490496134,132371.83569587627,132723.88845038658,58720
2008-12-16,137300.5625,141525.19519230767,132019.77163461538,133780.03525641025,74478
2008-12-17,142933.375,145397.74353448275,138708.743226601,140116.953817734,65322
2008-12-18,149270.34375,153847.02881780663,144341.60598466982,145045.711379717,106084
2008-12-19,143989.53125,152438.79469743278,143989.53125,152086.74205378973,62803
2008-12-22,140821.09375,149974.46484375,139412.8828125,143989.568359375,59343
2008-12-23,140821.09375,141173.146484375,137300.56640625,140116.98828125,43305
2008-12-24,139764.90625,140821.06423173804,134484.11634130983,140821.06423173804,48933
2008-12-25,139764.90625,139764.90625,139764.90625,139764.90625,0
2008-12-26,137652.59375,140469.01510549872,135540.27773337596,139412.8570971867,23799
2008-12-29,138538.390625,142435.89010549872,133932.2548753197,138538.390625,31640
2008-12-30,148813.609375,148813.609375,138892.70208333334,139955.6564360119,59858
2008-12-31,148813.609375,148813.609375,148813.609375,148813.609375,0
2009-01-02,145979.0625,147750.6530643204,141018.6089199029,147750.6530643204,32195
2009-01-05,143853.15625,148459.29179495072,140664.29318041872,147042.01931958128,55980
2009-01-06,142081.609375,147396.38279301746,141727.29114713217,145270.47342581046,54572
2009-01-07,138184.09375,142435.91201923077,136766.82099358976,141372.95745192308,135222
2009-01-08,135349.53125,142081.57599803666,134640.89496073299,139601.3489856021,75719
2009-01-09,134286.53125,138538.347542876,134286.53125,137121.07544525067,49951
2009-01-12,132515.0,134286.5909090909,130389.09090909091,132160.68181818182,65054
2009-01-13,129680.4609375,132869.32473104508,128617.50633965165,132869.32473104508,66169
2009-01-14,130034.7265625,131806.31684264305,127908.81822632832,129680.40850647139,69020
2009-01-15,120113.8671875,126845.91284107669,119759.54899520648,125428.64007190264,106646
2009-01-16,122594.0703125,124011.34280166186,119759.5253341763,121176.79782333816,100168
2009-01-19,130743.40625,131452.04259823848,123302.72459349594,123657.04276761519,77372
2009-01-20,130743.40625,131097.72442411925,124365.67911585367,130389.08807588076,51181
2009-01-21,125428.6171875,130743.38910222457,124719.98093220338,124719.98093220338,48501
2009-01-22,131452.03125,131806.349393531,125428.62280997305,127200.21352762805,48241
2009-01-23,127554.546875,131097.7287326389,126137.27413194445,131097.7287326389,44225
2009-01-28,131097.75,132160.70472972974,129680.47702702702,129680.47702702702,32641
2009-01-29,136766.8125,137121.13066709845,131097.72182642488,131452.03999352333,54738
2009-01-30,135349.53125,136766.80382853403,132514.98609293194,132514.98609293194,32370
2009-02-02,134640.890625,137121.1175575658,131097.70929276317,134286.57249177631,36482
2009-02-03,132869.3125,135703.85783333334,131097.72166666665,133577.94883333333,50210
2009-02-04,132160.671875,136766.80789209116,131452.03556467828,133223.62634048256,90365
2009-02-05,125428.6171875,132160.66161281778,125428.61718749999,132160.66161281778,183340
2009-02-06,126845.9296875,127554.56616620113,125428.65673009778,126845.9296875,94679
2009-02-09,126845.9296875,130034.79384165503,125782.97496944833,127908.88440555168,70068
2009-02-10,126137.2578125,127908.84851211376,125074.30339273173,127200.21223226826,61958
2009-02-11,125074.328125,126137.2827549575,122948.41886508498,125074.328125,40928
2009-02-12,124719.9921875,125074.31034712358,123657.03770862926,124365.67402787642,67238
2009-02-13,126491.59375,127554.54831932772,124720.00280112044,126137.27556022408,52219
2009-02-16,124719.9921875,126491.58298561789,124719.9921875,125782.94666637074,46022
2009-02-17,120468.1484375,124011.32927389706,119405.19418658089,123657.01119025736,54406
2009-02-18,114444.7578125,120822.48425406347,114090.4396768576,119759.52984713623,94174
2009-02-19,113027.4921875,116216.35560344828,112318.85587284483,115153.40113146552,104421
2009-02-20,108421.3515625,111255.89670138888,107712.71527777777,110192.94227430555,66782
2009-02-23,113381.8203125,114090.45668945312,105941.13835449218,105941.13835449218,76656
2009-02-24,113381.8203125,114799.09306640625,109838.63842773438,111610.22937011719,79603
2009-02-25,113381.8203125,116570.68400878906,112318.8657470703,115862.04763183593,91190
2009-02-26,110547.2734375,116216.36438301283,109484.31888521634,114090.45527844552,78373
2009-02-27,116924.9765625,119050.88522727272,110192.93245738637,110192.93245738637,111475
2009-03-02,113381.8203125,116925.00219726562,109130.00205078124,116925.00219726562,56419
2009-03-03,113027.4921875,116216.35560344828,110901.58324353448,111964.53771551725,68092
2009-03-04,113736.140625,117987.9589661215,112673.18603971963,114090.45882009347,88048
2009-03-05,114444.7578125,117987.93916892416,113027.48526993034,114444.7578125,74885
2009-03-06,112673.1796875,114799.08873820755,111610.22516214622,114444.77056308962,63496
2009-03-09,116216.359375,116216.359375,112318.8595179116,114799.08669969512,45057
2009-03-10,119050.8984375,122594.07993861608,114090.44433593751,114090.44433593751,68820
2009-03-11,124719.9921875,125428.62850674716,121531.12875088779,121885.44691051137,133225
2009-03-12,124365.6796875,126491.58874198717,122594.08880876067,124011.36151175213,118697
2009-03-13,124011.34375,125782.934375,122948.389375,124719.98,104194
2009-03-16,128971.8046875,130389.07726648352,122948.39622682006,122948.39622682006,169290
2009-03-17,134640.890625,140664.29888980262,127554.52796052632,131097.70929276317,183347
2009-03-18,138892.71875,138892.71875,133223.6281887755,135349.5371492347,65362
2009-03-19,139955.65625,142081.56495253165,137121.11131329116,139955.65625,111424
2009-03-20,139955.65625,142081.56495253165,137475.42943037977,139955.65625,65529
2009-03-23,141018.625,141018.625,138184.07977386934,138184.07977386934,4082
2009-03-24,139247.046875,142081.59235846056,133932.27409351146,142081.59235846056,89143
2009-03-25,139601.34375,141018.61627538071,136766.79869923857,138184.07122461929,33166
2009-03-26,145270.421875,147396.33048780487,137475.42362804877,139955.6503429878,118773
2009-03-27,145270.421875,146333.37618140245,142435.87705792682,144561.7856707317,66303
2009-03-30,138538.390625,147396.34398976984,138538.390625,145270.43518222508,52560
2009-03-31,134995.21875,141727.26377952757,134995.21875,139601.35482283463,84098
2009-04-01,140664.3125,142790.2215050378,135703.85815491184,136412.49448992443,94554
2009-04-02,152356.796875,155545.66006540696,142435.88917151163,144561.79796511628,139531
2009-04-03,156608.59375,159088.82034785068,150230.86821266968,152356.7767251131,131911
2009-04-06,164403.625,165466.57947198275,155899.98922413794,155899.98922413794,85666
2009-04-07,159443.1875,166883.86958333335,156254.32375,166883.86958333335,59983
2009-04-08,147750.625,158025.84832134293,147396.30695443647,158025.84832134293,105144
2009-04-09,153774.0625,155191.33496543777,148104.97263824884,149522.24510368664,75826
2009-04-10,156962.9375,157317.25564334085,151648.16534988713,155191.3467832957,73266
2009-04-13,153065.40625,157317.22309027778,151293.81589988424,157317.22309027778,62110
2009-04-14,154482.703125,154837.0212514335,148813.61310206424,154482.703125,53497
2009-04-15,153774.0625,153774.0625,148813.60887096773,150585.19945276497,62110
2009-04-16,152356.796875,156608.6144622093,152002.47874273255,154482.70566860464,62877
2009-04-17,148104.984375,152711.12025269138,147750.6662305622,150585.2113860646,66117
2009-04-20,149167.953125,151293.86219566507,146687.72587589073,148813.6349465558,38084
2009-04-21,152356.796875,153065.43313953487,145624.7523619186,146687.70675872092,53382
2009-04-22,152356.796875,153065.43313953487,149167.933684593,151293.84247819768,72564
2009-04-23,150939.546875,153774.09235622067,149522.27413438968,151648.18324530518,82707
2009-04-24,151648.1875,152002.50569509348,148813.64193925235,152002.50569509348,69847
2009-04-27,151648.1875,151648.1875,147042.05096378506,151648.1875,89393
2009-04-28,146333.390625,151648.16268159807,144916.11807657385,151293.84454449153,53726
2009-04-29,148104.984375,148459.3025194378,144561.802930622,145979.0755083732,47987
2009-04-30,158734.515625,158734.515625,148104.97216796875,149876.56274414062,127767
2009-05-04,172907.265625,174324.5382940574,158025.90259989756,158380.2207671619,155064
2009-05-06,179993.609375,184954.06317667323,170072.70177165355,173261.56492987205,213069
2009-05-07,181765.21875,186371.3548976608,178930.67342836256,183891.12774122806,126826
2009-05-08,181056.5625,181765.1987524462,176804.7449853229,180347.92624755384,48065
2009-05-11,184245.453125,185308.40766225962,177159.08954326922,181410.9076923077,72435
2009-05-12,188142.9375,189914.52824858757,182828.1652542373,184245.43785310735,80517
2009-05-13,193103.390625,196646.5721043578,187079.98211009175,187434.30025802754,97807
2009-05-14,183891.109375,195937.9257887765,183891.109375,194874.97139932564,81299
2009-05-15,177159.078125,184954.0775625,177159.078125,184599.75940625,74206
2009-05-18,178576.328125,180347.91868179565,172198.6021205357,177159.0556795635,86550
2009-05-19,181410.859375,185662.67639160156,180347.9051208496,182828.1317138672,35610
2009-05-20,181410.859375,184954.04022216797,179284.95086669922,179284.95086669922,47811
2009-05-21,182828.1875,182828.1875,177159.09641472867,179285.00557170543,46606
2009-05-22,178576.328125,183891.09979538692,175387.46512276787,179993.6005704365,41699
2009-05-25,175741.765625,184245.39944556452,171844.2667905746,175033.12947328627,66303
2009-05-26,167592.4375,177867.66094080338,165820.84725158563,177159.02484143764,69326
2009-05-27,166175.203125,172907.24760127932,164757.93060367805,172907.24760127932,44015
2009-05-28,172552.953125,175033.18037731005,162986.36229466117,164049.3168313655,72797
2009-05-29,170072.71875,177867.718359375,170072.71875,173261.5822265625,110241
2009-06-01,168655.453125,171844.3167345063,166529.5440519958,170072.72584033612,45334
2009-06-02,178576.328125,184599.73601810518,171489.96589781746,173615.87456597222,95070
2009-06-03,182473.859375,184954.08658980584,178222.04129247574,179284.9958131068,51830
2009-06-04,170072.71875,182473.8544921875,170072.71875,181056.5818359375,79670
2009-06-05,169364.078125,173615.89598587865,167946.8055047071,173615.89598587865,60560
2009-06-08,169364.078125,173615.89598587865,166883.85103948743,167946.8055047071,63625
2009-06-09,167238.15625,173261.56442002117,163694.97497351695,172198.61003707626,79235
2009-06-10,178930.6875,181765.23304455448,166883.86893564358,167238.1871287129,133150
2009-06-11,181056.5625,184954.06188845402,174324.51810176126,178222.01749021528,141996
2009-06-12,182119.515625,184954.06061527238,179639.28875851168,181056.56125364787,52110
2009-06-15,175033.140625,182828.13879048583,175033.140625,179284.9578061741,42179
2009-06-16,179285.0,180347.95454545453,171135.68181818182,173615.9090909091,37116
2009-06-17,177159.078125,179993.623375,173970.21471875,178930.66890625,62348
2009-06-18,178930.6875,179285.0056930693,174678.86918316834,177867.7329207921,39116
2009-06-19,173261.5625,180702.2430981595,171844.29000511247,177159.06186094068,70063
2009-06-22,172907.265625,174324.5382940574,169718.4021196209,171135.6747886783,69031
2009-06-23,170072.71875,171489.99140625,167946.809765625,168655.44609375,37379
2009-06-24,170072.71875,171844.3095703125,167592.4916015625,170072.71875,42318
2009-06-25,175741.765625,178576.31023185482,170072.6764112903,170781.31256300403,53414
2009-06-26,179639.296875,180347.9331545858,174678.8429178994,174678.8429178994,50278
2009-06-29,179285.0,181410.9090909091,177159.0909090909,181410.9090909091,20073
2009-06-30,185662.71875,187079.99141221374,179639.3099355916,182119.53709446563,86850
2009-07-01,190623.171875,190977.49003833643,185662.71758828996,186725.67207829925,54769
2009-07-02,188497.25,192394.74953007518,187788.6137218045,192040.43139097744,37273
2009-07-03,188497.25,190623.15883458644,183891.1141917293,184599.7504699248,21477
2009-07-06,188142.9375,188851.57379943502,184245.43785310735,186725.66490112996,20461
2009-07-07,187788.640625,190623.18614386793,185662.73148584904,186725.68605542454,20355
2009-07-08,186371.359375,189560.22293845055,184245.4503326996,189560.22293845055,24839
2009-07-09,193103.390625,195583.61766055046,184599.7550745413,185308.39137041284,112422
2009-07-10,198063.859375,200189.76842016994,193103.40493627012,194166.3594588551,94947
2009-07-13,191331.8125,198418.17592592593,188142.94895833332,198063.85775462963,56552
2009-07-14,188497.25,194166.3402255639,188497.25,192749.06766917292,47741
2009-07-15,191331.8125,191686.1306712963,186725.67627314813,189560.2216435185,47837
2009-07-16,186017.015625,193457.69624999998,181765.198125,192040.42375,60192
2009-07-17,186017.015625,187788.60624999998,184599.74312499998,186017.015625,21383
2009-07-20,187788.640625,189205.91338443395,185662.73148584904,185662.73148584904,41046
2009-07-21,198418.1875,198418.1875,187788.64174107142,189560.23270089287,76156
2009-07-22,198418.1875,200544.09665178572,195229.32377232143,198418.1875,45846
2009-07-23,198063.859375,201607.04111694993,194520.6776330501,197000.90485241503,59281
2009-07-24,202669.984375,204795.8933020105,199481.12098448427,200544.0754479895,66055
2009-07-27,214362.453125,215425.40743801653,204795.86430785124,205150.18241219007,179425
2009-07-28,212945.21875,214362.49142054908,209047.71890599,212590.90058236272,55168
2009-07-29,214362.453125,214362.453125,210464.95397727273,211173.59018595042,26669
2009-07-30,217905.6875,217905.6875,212236.59644308945,212590.91463414635,49345
2009-07-31,217905.6875,220385.9148373984,214716.82378048782,214716.82378048782,45386
2009-08-03,211527.9375,216134.0734924623,206567.48335427136,215779.75533919598,120535
2009-08-04,204441.578125,212945.21395688909,204087.25996533796,212590.89579722704,70482
2009-08-05,201961.359375,207984.7683388158,197709.54128289473,204441.58659539474,130250
2009-08-06,201961.359375,203024.31389802633,197709.54128289473,201961.359375,96043
2009-08-07,204795.890625,205858.84507461073,199481.11837694637,201961.34542603808,68995
2009-08-10,203024.296875,206921.7964659686,200544.06986256546,205150.20574280104,55796
2009-08-11,209047.703125,209047.703125,200189.74960275422,203024.29472987287,59371
2009-08-12,204087.21875,210819.26242404513,203024.26448567706,209047.67198350694,54022
2009-08-13,203732.890625,209401.9797554348,203732.890625,207276.07133152173,61113
2009-08-14,204087.21875,206921.7634548611,200898.35595703125,204087.21875,54685
2009-08-17,201607.03125,205504.53097539544,199126.80415202107,204795.89466168717,37349
2009-08-18,201252.734375,202315.68895796654,199126.82520906688,199481.14340338908,49329
2009-08-19,202315.625,204087.21541155866,200189.7165061296,203732.89732924692,52575
2009-08-20,204441.578125,204795.89628466204,200189.76020905544,202315.66916702772,40754
2009-08-21,195583.640625,205150.2317425272,193812.04967730978,204441.5953634511,69293
2009-08-24,196292.25,202669.976534296,194874.9774368231,197355.20442238267,71215
2009-08-25,193457.6875,196646.55048076922,192749.05128205128,194166.3237179487,67397
2009-08-26,196292.25,197000.88628158843,192040.4323104693,193457.7048736462,61416
2009-08-27,205858.84375,206213.16189759035,195229.29932228915,196292.25376506025,110478
2009-08-28,203378.625,206567.48845818816,202315.67051393728,205504.53397212544,24608
2009-08-31,201607.03125,205858.84913224954,199835.44046572933,203378.62203427064,26773
2009-09-01,200898.390625,204795.89026675484,199481.11802799822,204087.25396825396,34915
2009-09-02,206213.109375,206213.109375,197709.47599871134,201252.65657216494,40236
2009-09-03,210110.671875,210110.671875,204087.26306913997,206921.8083895447,43261
2009-09-04,207984.75,210110.65885860307,204087.25042589437,210110.65885860307,47498
2009-09-07,201607.03125,210110.6670144991,201607.03125,206567.4854459578,63198
2009-09-08,203024.296875,204795.88759816755,200544.06986256546,201252.70615183248,46537
2009-09-09,203378.625,203378.625,199481.12521777005,201607.03418989546,21722
2009-09-10,209756.328125,209756.328125,203024.28381017738,203378.60193201015,58463
2009-09-11,218614.28125,219677.2356158833,210110.64632293355,211882.23693273906,139714
2009-09-14,221803.1875,225346.36940894567,218968.64197284344,219677.27835463258,115507
2009-09-15,217905.6875,222511.82398373986,216134.09654471546,219677.27845528457,42577
2009-09-16,225700.671875,225700.671875,216134.08138736262,216134.08138736262,58890
2009-09-17,227826.578125,230306.80525855365,221094.5330482115,223220.44201982892,79543
2009-09-18,231015.390625,231015.390625,222866.07469804448,227826.52787097395,87949
2009-09-21,227826.578125,231015.44158242614,226763.6236391913,228180.89628693624,28379
2009-09-22,219677.25,230306.79435483873,219677.25,230306.79435483873,93326
2009-09-23,216488.359375,222157.4489822013,215779.72317409984,221094.49468085106,79593
2009-09-24,214716.765625,220740.17324154289,212236.53895936467,219677.21895627063,90022
2009-09-25,212590.890625,217197.02658854166,211882.25432291665,217197.02658854166,49101
2009-09-28,212590.890625,216842.7084375,211882.25432291665,212590.89062499997,48683
2009-09-29,222511.78125,224637.6899880573,214008.1462977707,214716.7825437898,135718
2009-09-30,224992.03125,226763.6220472441,220740.21333661416,222511.80413385827,98845
2009-10-01,219677.25,225346.34032258065,217197.022983871,224992.02217741936,63983
2009-10-05,213299.53125,219322.93993978406,209047.71335132892,218968.62178156147,132978
2009-10-06,206921.8125,213653.8577696918,204795.90346746575,212945.2214255137,85000
2009-10-07,209756.328125,212590.87309966216,206921.78315033784,206921.78315033784,45428
2009-10-08,218260.0,221094.54545454544,210110.68181818182,213299.54545454544,117524
2009-10-09,214362.453125,218614.2703770661,213299.49881198347,216134.04364669422,35521
2009-10-12,218260.0,220740.22727272726,214716.81818181818,217197.04545454544,56308
2009-10-13,213299.53125,218259.9854651163,211173.62230066446,216488.39467400333,86274
2009-10-14,216842.703125,218259.97569444444,212945.20355902775,212945.20355902775,27360
2009-10-15,218968.609375,221803.154480178,216134.06426982203,216134.06426982203,36622
2009-10-16,216842.703125,220031.56640625,216842.703125,216842.703125,18474
2009-10-19,215071.171875,216842.76307660626,211527.9894717875,212945.2624330725,41843
2009-10-20,223574.75,224637.70443740094,216134.06893819335,216134.06893819335,101979
2009-10-21,224992.03125,227826.57652559056,221094.531496063,222866.1222933071,74966
2009-10-22,228180.859375,229243.81368885867,221803.1334918478,222511.76970108695,48623
2009-10-23,227826.578125,229598.1689346812,224637.71466757386,224992.0328295101,35587
2009-10-26,231369.734375,235975.86997511485,224637.6900363706,224637.6900363706,81940
2009-10-27,233141.3125,234204.26681231003,223220.40558510637,223220.40558510637,119995
2009-10-28,237393.171875,243062.26254664178,235621.58104011192,236684.53554104478,203667
2009-10-29,233141.3125,238810.4021656535,228535.17714665653,235975.85733282674,97634
2009-10-30,239519.046875,244479.50050850594,232078.36642474114,233849.95700813612,152945
2009-11-02,236684.484375,243062.21000187125,234204.25774232784,234204.25774232784,100190
2009-11-03,238810.4375,240227.71012611277,234204.30146513355,235267.25593471812,83319
2009-11-04,236330.1875,239519.05059970016,232078.37003373314,239519.05059970016,59419
2009-11-05,229952.46875,234558.60448767335,229243.83248266566,234558.60448767335,55936
2009-11-06,232078.40625,233495.67895992368,227826.58812022902,231015.45171755727,36389
2009-11-09,233141.3125,236684.49354103344,229243.81335486323,229243.81335486323,81556
2009-11-10,236330.1875,238810.41435532237,234204.27876686657,234204.27876686657,45422
2009-11-11,236330.1875,237747.45998875564,233141.32440029987,236330.18750000003,27575
2009-11-12,231369.734375,238101.7787136294,231369.734375,237038.82434437214,32220
2009-11-13,230661.109375,234558.6089189708,230661.10937499997,233495.65449788785,43623
2009-11-16,240936.296875,244479.47771139708,231724.02670036766,231724.02670036766,125463
2009-11-17,243770.890625,250148.61741460758,240936.3453851744,240936.3453851744,89266
2009-11-18,252274.515625,259360.87842345505,240936.3351474719,240936.3351474719,78976
2009-11-19,257943.609375,260778.15453296705,250857.24648008242,250857.24648008242,57857
2009-11-20,252274.515625,257234.96958391852,250857.24306530898,253337.47004476824,89534
2009-11-23,248022.6875,253691.7775,246959.733125,252274.50499999998,58012
2009-11-24,248022.6875,250857.23249999998,246605.41499999998,248022.6875,30331
2009-11-25,253691.859375,258297.99648655727,247314.13106668997,248022.76754539108,99444
2009-11-26,267510.21875,268573.17326158937,255109.08278145693,257234.99180463573,101223
2009-11-27,258652.25,268218.84006849315,254754.75034246573,259006.56815068494,125060
2009-11-30,255109.09375,263612.73020833335,251565.91189236112,259715.23016493057,115660
2009-12-01,256526.390625,259360.93637776244,251920.25377676106,255109.1177486188,88956
2009-12-02,255109.09375,260423.86653645834,254046.13919270833,256526.36649305557,51043
2009-12-03,250857.234375,257943.59692796608,248377.00748146186,255109.05190677964,95181
2009-12-04,253691.859375,255817.76881110336,251565.94993889667,254400.49585370114,73082
2009-12-07,260069.453125,262903.99757322884,254400.36422854222,256171.95450868527,78781
2009-12-08,255109.09375,259715.23016493057,254400.45737847223,257943.63923611114,42381
2009-12-09,250857.234375,256172.00628972455,248022.68935381353,254046.09752383473,184022
2009-12-10,248022.6875,252274.50499999998,244479.50624999998,251565.86875,124990
2009-12-11,246605.421875,251565.8757632902,243416.55866109914,246959.74000987786,101735
2009-12-14,249439.984375,251920.21149236505,246605.43909801135,246605.43909801135,72754
2009-12-15,256172.0,259715.18118948827,247668.36514522822,250502.9100968188,87705
2009-12-16,258652.25,259006.56815068494,253691.79589041095,253691.79589041095,74167
2009-12-17,251565.859375,257234.9491637324,250502.9050396127,255109.04049295775,109169
2009-12-18,251565.859375,252274.49559859154,249085.63259242958,250148.5869278169,40467
2009-12-21,246605.421875,249439.966954023,245188.1493354885,249439.966954023,62087
2009-12-22,243770.890625,249085.662949673,243416.5724700218,246605.4358648256,59494
2009-12-23,246959.796875,247668.43330792684,243416.61471036586,244479.5693597561,92125
2009-12-24,253691.859375,254400.49585370114,248022.76754539108,248022.76754539108,56615
2009-12-28,245542.390625,251565.79703282827,244833.75457702018,249439.88888888888,67352
2009-12-29,246431.390625,246786.9914772727,241452.9786931818,245364.5880681818,50012
2009-12-30,246075.875,248920.68280346823,243231.0671965318,246431.47597543354,48439
2010-01-04,249987.5,251409.90398293032,247498.293029872,249631.89900426744,63867
2010-01-05,245364.671875,249987.48453351448,243586.66700634058,249987.48453351448,46769
2010-01-06,246075.875,248565.0818280347,244297.8701228324,245364.67304913295,57049
2010-01-07,245009.09375,247853.9018051524,239675.07864658925,244653.49274310595,61527
2010-01-08,232207.421875,244653.45520673814,232207.421875,244653.45520673814,114419
2010-01-11,226517.84375,233274.26295133439,225095.4397076138,231140.6568877551,112982
2010-01-12,232563.0,232563.0,225806.58256880732,227940.1880733945,67654
2010-01-13,227229.046875,230785.05699823942,226517.8448503521,230785.05699823942,48578
2010-01-14,219761.40625,229362.63273665047,216916.59840210355,226873.4258697411,184649
2010-01-15,217983.390625,224739.8089314845,213716.1790630098,222250.60218699023,121128
2010-01-18,224384.21875,226162.22365293186,213360.58835182252,220117.00698296356,100701
2010-01-19,224384.21875,224739.81973058637,217983.40109944533,221895.01188589542,125773
2010-01-20,225451.03125,226873.43523264985,222961.82428036278,226873.43523264985,94939
2010-01-21,217272.171875,223317.38778641573,215849.7681311375,223317.38778641573,130594
2010-01-22,210515.765625,217272.18377850507,210515.765625,215494.1790012669,142823
2010-01-25,212649.375,212649.375,206248.5576923077,206604.15865384616,101689
2010-01-26,218338.96875,218338.96875,210871.34929763843,214071.75763436483,109435
2010-01-27,223673.03125,224384.2332571542,218339.01619634338,218339.01619634338,78250
2010-01-28,219050.21875,225095.43582589287,216561.01171875,223673.0318080357,79013
2010-01-29,212649.375,217627.78846153847,209804.5673076923,214071.77884615384,87420
2010-02-01,221539.375,221539.375,211226.9482343499,212649.3519261637,98839
2010-02-02,217272.171875,222961.7868504501,214071.76345130935,220472.58029869068,51452
2010-02-03,222961.8125,223673.01445374804,215494.19198564594,216916.59589314196,39418
2010-02-04,219050.21875,222606.22879464287,215849.80970982142,221895.0267857143,40796
2010-02-05,214782.953125,217983.36136692882,211938.14579884108,213360.54946192054,47225
2010-02-08,217272.171875,218338.9746828969,214071.76345130935,214782.9653232406,45532
2010-02-09,222961.8125,224028.615430622,215849.79296251995,217627.79784688997,72325
2010-02-10,223673.03125,223673.03125,219405.8192070747,222606.22823926868,76126
2010-02-11,228295.859375,228295.859375,221183.83883372275,222961.84396904206,71693
2010-02-12,224739.84375,226873.44986155065,224028.64171281646,225451.04578718357,36300
2010-02-16,222961.8125,226873.42324561405,222606.21152312602,223317.41347687403,27046
2010-02-17,227584.65625,230073.86342773438,221183.83779296876,221183.83779296876,56345
2010-02-18,230073.828125,232918.63589161515,226873.41938755795,230073.828125,64873
2010-02-19,227229.046875,234341.06712147887,227229.046875,231140.65801056338,48087
2010-02-22,228295.859375,231851.86964563862,225451.0511584891,227584.65732087227,69912
2010-02-23,229362.609375,229718.21031976744,226517.80181686048,226873.40276162792,24757
2010-02-24,226517.84375,229718.2528453689,224739.83869701726,229718.2528453689,30279
2010-02-25,224384.21875,226162.22365293186,220472.60796354993,225095.42071117274,69082
2010-02-26,226873.4375,227584.6394984326,223317.42750783698,223317.42750783698,35281
2010-03-02,230073.828125,231851.83297913446,225451.0155042504,226162.21744590416,40959
2010-03-03,232918.65625,234696.661259542,230073.8482347328,230073.8482347328,39391
2010-03-04,229007.015625,233274.2270962733,227940.2127571817,231140.62136063667,27765
2010-03-05,227229.046875,232563.06205985913,227229.046875,229718.2539612676,26150
2010-03-08,236830.265625,238252.66962274775,229007.0436373874,230073.84663569822,65267
2010-03-09,234341.078125,240386.29561836115,234341.078125,237541.48738619118,38036
2010-03-10,237897.046875,238252.64784192824,231140.62850336323,231851.83043721973,34374
2010-03-11,235052.234375,238963.8449319213,234696.63341527988,237897.04205276095,35195
2010-03-12,239319.4375,240030.6393945022,236830.2308692422,239319.4375,34648
2010-03-15,236830.265625,238963.87162162163,235407.86162725228,236830.26562500003,19699
2010-03-16,237897.046875,239319.450742713,236474.643007287,236830.24397421523,24721
2010-03-17,236119.0625,241453.07746611448,233629.85551581328,238252.6684864458,58931
2010-03-18,227584.65625,235052.2777832031,226517.85317382813,232918.67163085938,113600
2010-03-19,226517.84375,229007.05082417582,225806.6417288069,227584.64678178963,78349
2010-03-22,224028.59375,226873.40128968254,220472.58432539683,226517.80034722225,87172
2010-03-23,225451.03125,226873.43523264985,224739.82925867508,224739.82925867508,58528
2010-03-24,229718.21875,230429.42066563468,226873.4110874613,228651.41587654798,67041
2010-03-25,236119.0625,237541.46649096388,230073.84553840364,230785.04753388555,124769
2010-03-26,236119.0625,237897.06748870484,232918.65352033134,235052.25950677713,123386
2010-03-29,235763.453125,237897.0590356335,231851.8422888386,231851.8422888386,23188
2010-03-30,235052.234375,238252.64301248107,234696.63341527988,238252.64301248107,44654
2010-03-31,233274.265625,234696.66968368902,232207.4625809832,234341.06866901676,32190
2010-04-01,231851.796875,233629.80145226227,228295.78772047546,231851.796875,49981
2010-04-02,227584.65625,230429.464453125,226873.45419921874,229362.66137695312,56554
2010-04-05,226517.84375,230073.85385596546,222961.83364403454,227940.2477923862,106992
2010-04-06,223673.03125,227584.64228934815,222606.22823926868,227584.64228934815,73727
2010-04-07,224739.84375,227229.05088014243,222961.83865704117,224384.24273140825,110780
2010-04-08,226162.234375,226162.234375,221895.02240566036,224028.62839033018,51722
2010-04-09,223673.03125,224384.2332571542,221539.42522853735,224384.2332571542,64405
2010-04-12,225451.03125,225806.63224566245,222961.82428036278,223317.42527602523,45417
2010-04-13,225451.03125,226162.23324132492,222961.82428036278,226162.23324132492,41510
2010-04-14,226517.84375,226873.44476059655,225095.4397076138,225806.6417288069,50666
2010-04-15,226517.84375,227584.64678178963,225095.4397076138,226873.44476059655,85107
2010-04-16,232563.0,234341.00458715597,230073.79357798165,230073.79357798165,151386
2010-04-19,229718.21875,230073.81970781734,225451.00725619195,230073.81970781734,38953
2010-04-20,226873.4375,229718.2454937304,226873.4375,229007.0434952978,69363
2010-04-21,233985.421875,233985.421875,227229.0039181231,227229.0039181231,92559
2010-04-22,236119.0625,237897.06748870484,229362.6435429217,231496.2495293675,70131
2010-04-23,234696.609375,237185.8158380682,233274.2056818182,233274.2056818182,52683
2010-04-26,236830.265625,237897.06862331083,235407.86162725228,236474.66462556308,49008
2010-04-27,236119.0625,236830.26449548194,232207.4515248494,234696.65850903615,36753
2010-04-28,231496.21875,235052.22825460832,229718.21399769586,232563.0216013825,38195
2010-04-29,228651.4375,231496.24543157077,225806.62956842926,230785.04344867807,39368
2010-04-30,224739.84375,231851.86412183545,224739.84375000003,229007.0559731013,86779
